r,Phi,phi
0.012351890196860492,2.302367564557918,-1.7320508075688659
0.012504382656080993,2.3023675645511745,-1.732050807568866
0.012656875115301492,2.3023675645443484,-1.7320508075688663
0.012809367574521993,2.3023675645374397,-1.7320508075688665
0.012961860033742494,2.302367564530448,-1.732050807568867
0.013114352492962993,2.3023675645233737,-1.7320508075688672
0.013266844952183492,2.3023675645162167,-1.7320508075688674
0.013419337411403992,2.3023675645089767,-1.7320508075688676
0.013571829870624493,2.302367564501654,-1.7320508075688679
0.013724322329844992,2.302367564494249,-1.732050807568868
0.013876814789065491,2.3023675644867607,-1.732050807568868
0.014029307248285992,2.3023675644791903,-1.7320508075688683
0.014181799707506493,2.3023675644715365,-1.7320508075688685
0.014334292166726992,2.3023675644638004,-1.7320508075688688
0.01463927708516799,2.3023675644480797,-1.7320508075688692
0.014944262003608991,2.3023675644320276,-1.7320508075688694
0.015249246922049991,2.302367564415645,-1.7320508075688696
0.015554231840490991,2.3023675643989314,-1.73205080756887
0.01585921675893199,2.3023675643818864,-1.7320508075688703
0.016164201677372987,2.302367564364511,-1.7320508075688705
0.01646918659581399,2.3023675643468042,-1.7320508075688708
0.01677417151425499,2.3023675643287667,-1.732050807568871
0.01707915643269599,2.302367564310398,-1.7320508075688712
0.017384141351136986,2.302367564291698,-1.7320508075688714
0.017689126269577988,2.3023675642726675,-1.7320508075688716
0.01799411118801899,2.302367564253306,-1.7320508075688719
0.018299096106459987,2.3023675642336134,-1.732050807568872
0.018527834795290736,2.3023675642186268,-1.732050807568872
0.018756573484121488,2.302367564203454,-1.7320508075688723
0.01898531217295224,2.302367564188095,-1.7320508075688723
0.01921405086178299,2.30236756417255,-1.7320508075688725
0.019442789550613737,2.3023675641568184,-1.7320508075688725
0.019671528239444486,2.302367564140901,-1.7320508075688728
0.019900266928275234,2.3023675641247974,-1.7320508075688728
0.020129005617105986,2.3023675641085073,-1.732050807568873
0.02035774430593674,2.302367564092031,-1.732050807568873
0.020586482994767487,2.302367564075369,-1.7320508075688732
0.020815221683598235,2.3023675640585206,-1.7320508075688732
0.021043960372428984,2.302367564041486,-1.7320508075688732
0.021272699061259732,2.302367564024265,-1.7320508075688734
0.021501437750090484,2.302367564006858,-1.7320508075688734
0.021958915127751985,2.3023675639714853,-1.7320508075688736
0.022416392505413486,2.302367563935368,-1.7320508075688736
0.022873869883074986,2.302367563898506,-1.7320508075688739
0.023331347260736483,2.3023675638608987,-1.732050807568874
0.023788824638397984,2.302367563822547,-1.732050807568874
0.024246302016059484,2.302367563783451,-1.7320508075688743
0.024703779393720985,2.30236756374361,-1.7320508075688743
0.025161256771382486,2.3023675637030236,-1.7320508075688745
0.025618734149043986,2.302367563661693,-1.7320508075688745
0.026076211526705487,2.3023675636196175,-1.7320508075688748
0.026533688904366984,2.302367563576797,-1.7320508075688748
0.02699116628202848,2.302367563533232,-1.7320508075688748
0.02744864365968998,2.302367563488922,-1.732050807568875
0.027906121037351482,2.3023675634438674,-1.732050807568875
0.02836359841501298,2.302367563398068,-1.732050807568875
0.02882107579267448,2.3023675633515235,-1.7320508075688752
0.02927855317033598,2.302367563304234,-1.7320508075688752
0.02973603054799748,2.3023675632562,-1.7320508075688752
0.03019350792565898,2.3023675632074214,-1.7320508075688752
0.03065098530332048,2.302367563157898,-1.7320508075688754
0.03110846268098198,2.3023675631076292,-1.7320508075688754
0.03156594005864348,2.3023675630566163,-1.7320508075688754
0.03202341743630498,2.302367563004858,-1.7320508075688754
0.032480894813966474,2.302367562952355,-1.7320508075688756
0.03293837219162798,2.302367562899107,-1.7320508075688756
0.03339584956928948,2.3023675628451143,-1.7320508075688756
0.03385332694695098,2.3023675627903764,-1.7320508075688756
0.034310804324612476,2.302367562734894,-1.7320508075688756
0.03476828170227397,2.3023675626786666,-1.7320508075688759
0.03522575907993547,2.3023675626216944,-1.7320508075688759
0.03568323645759697,2.302367562563977,-1.7320508075688759
0.036140713835258464,2.302367562505515,-1.7320508075688759
0.03659819121291997,2.302367562446308,-1.7320508075688759
0.03705566859058147,2.302367562386356,-1.7320508075688759
0.03751314596824297,2.302367562325659,-1.7320508075688759
0.03797062334590447,2.3023675622642172,-1.732050807568876
0.03842810072356597,2.3023675622020305,-1.732050807568876
0.038885578101227475,2.3023675621390987,-1.732050807568876
0.03934305547888897,2.302367562075422,-1.732050807568876
0.03980053285655047,2.3023675620110007,-1.732050807568876
0.04025801023421197,2.3023675619458337,-1.732050807568876
0.04071548761187348,2.3023675618799224,-1.732050807568876
0.041172964989534974,2.302367561813266,-1.732050807568876
0.04163044236719647,2.3023675617458643,-1.732050807568876
0.042087919744857975,2.302367561677718,-1.7320508075688763
0.043002874500180976,2.3023675615391896,-1.7320508075688763
0.04391782925550397,2.3023675613976815,-1.7320508075688763
0.044832784010826965,2.302367561253193,-1.7320508075688763
0.045747738766149966,2.302367561105725,-1.7320508075688763
0.04666269352147297,2.302367560955276,-1.7320508075688763
0.04757764827679597,2.3023675608018466,-1.7320508075688765
0.04849260303211897,2.302367560645437,-1.7320508075688765
0.049407557787441964,2.302367560486047,-1.7320508075688765
0.05032251254276496,2.3023675603236766,-1.7320508075688765
0.05123746729808796,2.3023675601583253,-1.7320508075688765
0.05215242205341096,2.3023675599899933,-1.7320508075688765
0.05306737680873396,2.3023675598186806,-1.7320508075688765
0.05398233156405696,2.302367559644387,-1.7320508075688765
0.054897286319379957,2.302367559467113,-1.7320508075688765
0.0555835023858722,2.302367559332201,-1.7320508075688765
0.056269718452364455,2.302367559195612,-1.7320508075688767
0.05695593451885671,2.302367559057346,-1.7320508075688767
0.05764215058534895,2.3023675589174033,-1.7320508075688767
0.058328366651841206,2.3023675587757833,-1.7320508075688767
0.05901458271833346,2.3023675586324868,-1.7320508075688767
0.059700798784825704,2.302367558487513,-1.7320508075688767
0.060387014851317956,2.3023675583408623,-1.7320508075688767
0.06107323091781021,2.3023675581925342,-1.7320508075688767
0.061759446984302455,2.3023675580425293,-1.7320508075688767
0.06313187911728696,2.302367557737488,-1.7320508075688767
0.06450431125027145,2.3023675574257374,-1.7320508075688767
0.06587674338325596,2.3023675571072775,-1.7320508075688767
0.06724917551624046,2.3023675567821082,-1.7320508075688767
0.06862160764922495,2.302367556450229,-1.7320508075688767
0.06999403978220944,2.3023675561116392,-1.7320508075688767
0.07136647191519395,2.302367555766339,-1.7320508075688767
0.07273890404817845,2.3023675554143277,-1.732050807568877
0.07411133618116295,2.3023675550556053,-1.732050807568877
0.07548376831414744,2.302367554690171,-1.732050807568877
0.07685620044713194,2.302367554318025,-1.732050807568877
0.07822863258011645,2.3023675539391664,-1.732050807568877
0.07960106471310094,2.302367553553595,-1.732050807568877
0.08097349684608544,2.3023675531613104,-1.732050807568877
0.08234592897906995,2.3023675527623126,-1.732050807568877
0.08371836111205445,2.3023675523566003,-1.732050807568877
0.08509079324503896,2.302367551944174,-1.732050807568877
0.08646322537802345,2.302367551525033,-1.732050807568877
0.08783565751100796,2.302367551099177,-1.732050807568877
0.08920808964399246,2.3023675506666046,-1.732050807568877
0.09058052177697695,2.302367550227317,-1.732050807568877
0.09195295390996144,2.3023675497813123,-1.732050807568877
0.09332538604294593,2.302367549328591,-1.732050807568877
0.09469781817593044,2.302367548869152,-1.732050807568877
0.09607025030891495,2.3023675484029957,-1.732050807568877
0.09744268244189944,2.3023675479301207,-1.732050807568877
0.09881511457488394,2.302367547450527,-1.732050807568877
0.10018754670786845,2.302367546964214,-1.732050807568877
0.10155997884085294,2.3023675464711815,-1.732050807568877
0.10293241097383743,2.302367545971429,-1.732050807568877
0.10430484310682193,2.302367545464955,-1.732050807568877
0.10567727523980644,2.30236754495176,-1.732050807568877
0.10704970737279093,2.3023675444318434,-1.732050807568877
0.10842213950577542,2.3023675439052047,-1.732050807568877
0.10979457163875993,2.302367543371843,-1.732050807568877
0.11116700377174443,2.302367542831758,-1.732050807568877
0.11253943590472892,2.302367542284949,-1.732050807568877
0.11391186803771342,2.302367541731416,-1.732050807568877
0.11528430017069792,2.3023675411711575,-1.732050807568877
0.11665673230368243,2.3023675406041737,-1.732050807568877
0.11802916443666692,2.3023675400304637,-1.732050807568877
0.12077402870263591,2.3023675388628635,-1.732050807568877
0.12351889296860491,2.302367537668352,-1.732050807568877
0.12626375723457392,2.302367536446924,-1.7320508075688772
0.12900862150054293,2.3023675351985755,-1.7320508075688772
0.1317534857665119,2.302367533923301,-1.7320508075688772
0.1344983500324809,2.302367532621095,-1.7320508075688772
0.1372432142984499,2.302367531291953,-1.7320508075688772
0.13998807856441892,2.3023675299358692,-1.7320508075688772
0.1427329428303879,2.3023675285528387,-1.7320508075688772
0.14547780709635688,2.3023675271428554,-1.7320508075688772
0.1482226713623259,2.302367525705914,-1.7320508075688772
0.15028131956180263,2.3023675246105135,-1.7320508075688772
0.1523399677612794,2.3023675234999432,-1.7320508075688772
0.15439861596075616,2.3023675223742006,-1.7320508075688772
0.1564572641602329,2.3023675212332835,-1.7320508075688772
0.15851591235970963,2.302367520077189,-1.7320508075688772
0.1605745605591864,2.302367518905915,-1.7320508075688772
0.16263320875866316,2.3023675177194582,-1.7320508075688772
0.1646918569581399,2.3023675165178163,-1.7320508075688772
0.16675050515761664,2.3023675153009866,-1.7320508075688772
0.1688091533570934,2.3023675140689663,-1.7320508075688772
0.17086780155657014,2.3023675128217524,-1.7320508075688772
0.17292644975604687,2.3023675115593427,-1.7320508075688772
0.1749850979555236,2.302367510281734,-1.7320508075688772
0.17704374615500035,2.3023675089889233,-1.7320508075688772
0.18116104255395385,2.3023675063576845,-1.7320508075688772
0.18527833895290735,2.3023675036656033,-1.7320508075688772
0.18939563535186085,2.3023675009126547,-1.7320508075688772
0.19351293175081435,2.302367498098815,-1.7320508075688772
0.19763022814976786,2.3023674952240576,-1.7320508075688772
0.20174752454872136,2.302367492288358,-1.7320508075688772
0.20586482094767483,2.3023674892916883,-1.7320508075688772
0.20998211734662833,2.3023674862340227,-1.7320508075688772
0.21409941374558183,2.3023674831153333,-1.7320508075688772
0.21821671014453534,2.3023674799355924,-1.7320508075688772
0.22233400654348884,2.302367476694771,-1.7320508075688772
0.22645130294244234,2.30236747339284,-1.7320508075688772
0.23056859934139584,2.3023674700297696,-1.7320508075688772
0.23468589574034934,2.3023674666055296,-1.7320508075688772
0.23880319213930284,2.302367463120089,-1.7320508075688772
0.24292048853825632,2.3023674595734174,-1.7320508075688772
0.24703778493720982,2.302367455965482,-1.7320508075688772
0.2511550813361633,2.3023674522962505,-1.7320508075688772
0.2552723777351168,2.3023674485656898,-1.7320508075688772
0.2593896741340703,2.3023674447737665,-1.7320508075688772
0.2635069705330238,2.302367440920446,-1.7320508075688772
0.2676242669319773,2.3023674370056946,-1.7320508075688772
0.2717415633309308,2.3023674330294766,-1.7320508075688772
0.27585885972988433,2.3023674289917557,-1.7320508075688772
0.2799761561288378,2.302367424892496,-1.7320508075688772
0.2840934525277913,2.302367420731661,-1.7320508075688772
0.2882107489267448,2.3023674165092123,-1.7320508075688772
0.2923280453256983,2.302367412225113,-1.7320508075688772
0.29644534172465176,2.3023674078793235,-1.7320508075688772
0.30056263812360523,2.302367403471805,-1.7320508075688772
0.3046799345225587,2.3023673990025184,-1.7320508075688772
0.30879723092151223,2.302367394471423,-1.7320508075688772
0.3129145273204657,2.3023673898784773,-1.7320508075688772
0.3170318237194192,2.3023673852236413,-1.7320508075688772
0.3211491201183727,2.302367380506872,-1.7320508075688772
0.32526641651732624,2.3023673757281276,-1.7320508075688772
0.3293837129162797,2.3023673708873647,-1.7320508075688772
0.3335010093152332,2.30236736598454,-1.7320508075688772
0.3376183057141867,2.3023673610196087,-1.7320508075688772
0.34173560211314025,2.302367355992527,-1.7320508075688772
0.3458528985120937,2.3023673509032485,-1.7320508075688772
0.3540874913100007,2.3023673405379195,-1.7320508075688772
0.3623220841079077,2.3023673299232486,-1.7320508075688772
0.37055667690581473,2.302367319058852,-1.7320508075688772
0.3787912697037217,2.3023673079443396,-1.7320508075688772
0.3870258625016286,2.3023672965793094,-1.7320508075688772
0.39526045529953563,2.302367284963352,-1.7320508075688772
0.40349504809744263,2.3023672730960487,-1.7320508075688772
0.41172964089534964,2.302367260976971,-1.7320508075688772
0.41996423369325664,2.302367248605682,-1.7320508075688772
0.42819882649116364,2.3023672359817353,-1.7320508075688772
0.43643341928907065,2.3023672231046755,-1.7320508075688772
0.44466801208697765,2.3023672099740375,-1.7320508075688772
0.4508439566854079,2.3023671999593636,-1.7320508075688772
0.4570199012838382,2.3023671898015823,-1.7320508075688772
0.4631958458822684,2.302367179500487,-1.7320508075688772
0.46937179048069866,2.302367169055869,-1.7320508075688772
0.4755477350791289,2.302367158467516,-1.7320508075688772
0.48172367967755914,2.3023671477352123,-1.7320508075688772
0.4878996242759894,2.30236713685874,-1.7320508075688772
0.4940755688744196,2.302367125837879,-1.7320508075688772
0.5002515134728498,2.3023671146724043,-1.7320508075688772
0.5064274580712801,2.302367103362089,-1.7320508075688772
0.5126034026697104,2.3023670919067034,-1.7320508075688772
0.5187793472681406,2.3023670803060146,-1.7320508075688772
0.5311312364650012,2.30236705666778,-1.7320508075688772
0.5434831256618616,2.3023670324454626,-1.7320508075688772
0.5558350148587221,2.302367007637091,-1.7320508075688772
0.5681869040555826,2.3023669822406445,-1.7320508075688772
0.5805387932524431,2.3023669562540565,-1.7320508075688772
0.5928906824493035,2.302366929675209,-1.7320508075688772
0.605242571646164,2.302366902501937,-1.7320508075688772
0.6175944608430245,2.302366874732025,-1.7320508075688772
0.629946350039885,2.30236684636321,-1.7320508075688772
0.6422982392367454,2.302366817393177,-1.7320508075688772
0.6546501284336059,2.302366787819562,-1.7320508075688772
0.6670020176304665,2.302366757639953,-1.7320508075688772
0.6793539068273271,2.302366726851885,-1.7320508075688772
0.6917057960241876,2.3023666954528434,-1.7320508075688772
0.7040576852210481,2.302366663440263,-1.7320508075688772
0.7164095744179085,2.3023666308115276,-1.7320508075688772
0.728761463614769,2.302366597563969,-1.7320508075688772
0.7411133528116295,2.3023665636948683,-1.7320508075688772
0.75346524200849,2.3023665292014543,-1.7320508075688772
0.7658171312053506,2.302366494080903,-1.7320508075688772
0.778169020402211,2.302366458330339,-1.7320508075688772
0.7905209095990715,2.3023664219468336,-1.7320508075688772
0.802872798795932,2.302366384927405,-1.7320508075688772
0.8152246879927925,2.3023663472690186,-1.7320508075688772
0.8275765771896529,2.302366308968585,-1.7320508075688772
0.8399284663865134,2.302366270022962,-1.7320508075688772
0.8522803555833739,2.302366230428953,-1.7320508075688772
0.8646322447802344,2.3023661901833057,-1.7320508075688772
0.8769841339770948,2.302366149282714,-1.7320508075688772
0.8893360231739553,2.302366107723816,-1.7320508075688772
0.9016879123708158,2.302366065503194,-1.7320508075688772
0.9140398015676763,2.302366022617375,-1.7320508075688772
0.9263916907645369,2.302365979062829,-1.7320508075688772
0.9387435799613973,2.30236593483597,-1.7320508075688772
0.9510954691582578,2.3023658899331534,-1.7320508075688772
0.9634473583551183,2.3023658443506796,-1.7320508075688772
0.9757992475519788,2.3023657980847885,-1.7320508075688772
0.9881511367488393,2.302365751131664,-1.7320508075688772
1.0005030259456997,2.3023657034874305,-1.7320508075688772
1.0128549151425603,2.302365655148153,-1.7320508075688772
1.0252068043394207,2.3023656061098374,-1.7320508075688772
1.0375586935362813,2.302365556368431,-1.7320508075688772
1.0622624719300022,2.3023654547598267,-1.7320508075688772
1.0869662503237232,2.302365350288698,-1.7320508075688772
1.1116700287174441,2.3023652429204193,-1.7320508075688772
1.136373807111165,2.302365132619366,-1.7320508075688772
1.161077585504886,2.3023650193489025,-1.7320508075688772
1.185781363898607,2.3023649030713624,-1.7320508075688772
1.210485142292328,2.3023647837480388,-1.7320508075688772
1.235188920686049,2.3023646613391637,-1.7320508075688772
1.2598926990797699,2.302364535803894,-1.7320508075688772
1.2845964774734908,2.302364407100294,-1.7320508075688772
1.3093002558672118,2.3023642751853197,-1.7320508075688772
1.334004034260933,2.3023641400147965,-1.7320508075688772
1.3525318680562237,2.3023640364732327,-1.7320508075688772
1.3710597018515145,2.3023639310554076,-1.7320508075688772
1.3895875356468053,2.3023638237414,-1.7320508075688772
1.408115369442096,2.302363714510913,-1.7320508075688772
1.4266432032373868,2.3023636033432644,-1.7320508075688772
1.4451710370326776,2.3023634902173873,-1.7320508075688772
1.482226704623259,2.302363258004711,-1.7320508075688772
1.5192823722138402,2.30236301769641,-1.7320508075688772
1.5563380398044218,2.3023627691094912,-1.7320508075688772
1.5933937073950033,2.3023625120542732,-1.7320508075688772
1.6304493749855846,2.3023622463342077,-1.7320508075688772
1.667505042576166,2.3023619717456953,-1.7320508075688772
1.7045607101667475,2.3023616880778945,-1.7320508075688772
1.741616377757329,2.3023613951125244,-1.7320508075688772
1.7786720453479106,2.3023610926236584,-1.7320508075688772
1.8157277129384921,2.3023607803775135,-1.7320508075688772
1.8527833805290737,2.302360458132228,-1.7320508075688772
1.8898390481196552,2.3023601256376334,-1.7320508075688772
1.9268947157102365,2.3023597826350195,-1.7320508075688772
1.9639503833008178,2.3023594288568887,-1.7320508075688772
2.0010060508913994,2.3023590640267018,-1.7320508075688772
2.038061718481981,2.3023586878586175,-1.7320508075688772
2.0751173860725625,2.3023583000572194,-1.7320508075688772
2.1121730536631436,2.3023579003172356,-1.7320508075688772
2.149228721253725,2.3023574883232483,-1.7320508075688772
2.1862843888443066,2.302357063749391,-1.7320508075688772
2.223340056434888,2.302356626259041,-1.7320508075688772
2.2603957240254697,2.302356175504494,-1.7320508075688772
2.2974513916160513,2.302355711126633,-1.7320508075688772
2.334507059206633,2.302355232754583,-1.7320508075688772
2.371562726797214,2.3023547400053563,-1.7320508075688772
2.4086183943877955,2.3023542324834816,-1.7320508075688772
2.445674061978377,2.3023537097806264,-1.7320508075688772
2.4827297295689585,2.302353171475201,-1.7320508075688772
2.51978539715954,2.3023526171319513,-1.7320508075688772
2.556841064750121,2.3023520463015403,-1.7320508075688772
2.5938967323407027,2.3023514585201106,-1.7320508075688772
2.6309523999312843,2.302350853308835,-1.7320508075688772
2.668008067521866,2.302350230173452,-1.7320508075688772
2.742119402703029,2.302348928073272,-1.7320508075688772
2.816230737884192,2.302347547938102,-1.7320508075688772
2.890342073065355,2.302346085207056,-1.7320508075688772
2.9644534082465177,2.302344535021952,-1.7320508075688772
3.038564743427681,2.3023428922082347,-1.7320508075688772
3.112676078608844,2.302341151254605,-1.7320508075688772
3.186787413790007,2.302339306291254,-1.7320508075688772
3.26089874897117,2.3023373510666243,-1.7320508075688772
3.3350100841523327,2.302335278922589,-1.7320508075688772
3.4091214193334953,2.3023330827679396,-1.7320508075688772
3.483232754514658,2.3023307550500802,-1.7320508075688772
3.557344089695821,2.3023282877247877,-1.7320508075688772
3.631455424876984,2.3023256722239243,-1.7320508075688772
3.7055667600581472,2.30232289942095,-1.7320508075688772
3.7796780952393103,2.302319959594091,-1.7320508075688772
3.853789430420473,2.3023168423870035,-1.7320508075688772
3.9279007656016356,2.302313536766753,-1.7320508075688772
4.002012100782799,2.302310030978941,-1.7320508075688772
4.002016407304514,2.302310030769169,-1.7320508075688772
4.00202071382623,2.302310030559396,-1.7320508075688772
4.002025020347945,2.3023100303496227,-1.7320508075688772
4.002029354512154,2.302310030138502,-1.7320508075688772
4.002033688676364,2.302310029927381,-1.7320508075688772
4.002038022840573,2.3023100297162586,-1.7320508075688772
4.002042384824585,2.3023100295037806,-1.7320508075688772
4.002046746808596,2.302310029291302,-1.7320508075688772
4.0020511087926085,2.3023100290788228,-1.7320508075688772
4.002055498774868,2.3023100288649787,-1.7320508075688772
4.0020598887571275,2.3023100286511338,-1.7320508075688772
4.002064278739387,2.3023100284372884,-1.7320508075688772
4.0020686968994825,2.3023100282220694,-1.7320508075688772
4.002073115059577,2.30231002800685,-1.7320508075688772
4.002077533219673,2.3023100277916293,-1.7320508075688772
4.0020819797383425,2.302310027575027,-1.7320508075688772
4.002086426257012,2.302310027358424,-1.7320508075688772
4.002090872775682,2.3023100271418198,-1.7320508075688772
4.002095347834822,2.3023100269238244,-1.7320508075688772
4.002099822893961,2.3023100267058285,-1.7320508075688772
4.002104297953101,2.302310026487832,-1.7320508075688772
4.002108801735773,2.302310026268435,-1.7320508075688772
4.002113305518444,2.3023100260490375,-1.7320508075688772
4.002117809301115,2.302310025829639,-1.7320508075688772
4.0021223419915515,2.302310025608832,-1.7320508075688772
4.002126874681988,2.302310025388024,-1.7320508075688772
4.002131407372424,2.302310025167215,-1.7320508075688772
4.002135969156039,2.3023100249449877,-1.7320508075688772
4.002140530939653,2.30231002472276,-1.7320508075688772
4.002145092723268,2.3023100245005317,-1.7320508075688772
4.002149683786662,2.302310024276876,-1.7320508075688772
4.002154274850057,2.3023100240532193,-1.7320508075688772
4.002158865913452,2.3023100238295617,-1.7320508075688772
4.002163486444423,2.302310023604468,-1.7320508075688772
4.002168106975393,2.3023100233793734,-1.7320508075688772
4.002172727506363,2.302310023154278,-1.7320508075688772
4.002177377693909,2.302310022927737,-1.7320508075688772
4.002182027881454,2.302310022701195,-1.7320508075688772
4.002186678069,2.3023100224746527,-1.7320508075688772
4.00219135810333,2.302310022246655,-1.7320508075688772
4.00219603813766,2.3023100220186565,-1.7320508075688772
4.00220071817199,2.302310021790657,-1.7320508075688772
4.002205428244532,2.3023100215611936,-1.7320508075688772
4.002210138317074,2.3023100213317296,-1.7320508075688772
4.002214848389617,2.3023100211022642,-1.7320508075688772
4.002219588693024,2.3023100208713254,-1.7320508075688772
4.002224328996432,2.3023100206403857,-1.7320508075688772
4.0022290692998395,2.302310020409445,-1.7320508075688772
4.002233840028,2.3023100201770212,-1.7320508075688772
4.002238610756161,2.3023100199445965,-1.7320508075688772
4.0022433814843215,2.302310019712171,-1.7320508075688772
4.002248182832363,2.302310019478253,-1.7320508075688772
4.002252984180406,2.302310019244334,-1.7320508075688772
4.002257785528448,2.302310019010414,-1.7320508075688772
4.002262617692751,2.3023100187749916,-1.7320508075688772
4.002267449857054,2.3023100185395684,-1.7320508075688772
4.002272282021357,2.3023100183041447,-1.7320508075688772
4.002277145199556,2.3023100180672085,-1.7320508075688772
4.0022820083777555,2.302310017830272,-1.7320508075688772
4.002286871555954,2.3023100175933338,-1.7320508075688772
4.002291765946951,2.3023100173548747,-1.7320508075688772
4.002296660337948,2.3023100171164144,-1.7320508075688772
4.0023015547289456,2.302310016877953,-1.7320508075688772
4.0023064805329165,2.30231001663796,-1.7320508075688772
4.0023114063368865,2.302310016397967,-1.7320508075688772
4.0023163321408575,2.302310016157972,-1.7320508075688772
4.002321289559259,2.3023100159164365,-1.7320508075688772
4.002326246977659,2.3023100156748995,-1.7320508075688772
4.00233120439606,2.3023100154333616,-1.7320508075688772
4.002336193631638,2.302310015190273,-1.7320508075688772
4.002341182867217,2.302310014947183,-1.7320508075688772
4.002346172102795,2.302310014704092,-1.7320508075688772
4.002351193359596,2.30231001445944,-1.7320508075688772
4.0023562146163965,2.3023100142147874,-1.7320508075688772
4.002361235873197,2.3023100139701334,-1.7320508075688772
4.002366289356573,2.302310013723908,-1.7320508075688772
4.0023713428399486,2.302310013477682,-1.7320508075688772
4.002376396323324,2.302310013231455,-1.7320508075688772
4.00238148223994,2.302310012983647,-1.7320508075688772
4.002386568156557,2.302310012735837,-1.7320508075688772
4.002391654073173,2.302310012488027,-1.7320508075688772
4.00239677263102,2.302310012238625,-1.7320508075688772
4.0024018911888675,2.3023100119892224,-1.7320508075688772
4.002407009746714,2.3023100117398183,-1.7320508075688772
4.002412161155113,2.302310011488813,-1.7320508075688772
4.002417312563512,2.3023100112378065,-1.7320508075688772
4.002422463971911,2.302310010986799,-1.7320508075688772
4.002427648441524,2.302310010734179,-1.7320508075688772
4.002432832911137,2.3023100104815586,-1.7320508075688772
4.002438017380751,2.302310010228937,-1.7320508075688772
4.002443235123588,2.302310009974693,-1.7320508075688772
4.002448452866425,2.302310009720448,-1.7320508075688772
4.0024536706092615,2.302310009466202,-1.7320508075688772
4.00245892183869,2.302310009210323,-1.7320508075688772
4.002464173068118,2.302310008954443,-1.7320508075688772
4.002469424297546,2.302310008698562,-1.7320508075688772
4.0024747092282995,2.302310008441038,-1.7320508075688772
4.002479994159054,2.3023100081835124,-1.7320508075688772
4.002485279089807,2.302310007925986,-1.7320508075688772
4.002490597937995,2.3023100076668057,-1.7320508075688772
4.002495916786182,2.302310007407624,-1.7320508075688772
4.002501235634369,2.3023100071484417,-1.7320508075688772
4.002506588617482,2.302310006887595,-1.7320508075688772
4.002511941600595,2.302310006626747,-1.7320508075688772
4.002517294583708,2.302310006365898,-1.7320508075688772
4.00252268192063,2.302310006103373,-1.7320508075688772
4.002528069257552,2.302310005840848,-1.7320508075688772
4.002533456594473,2.302310005578321,-1.7320508075688772
4.002538878505489,2.302310005314109,-1.7320508075688772
4.002544300416506,2.302310005049895,-1.7320508075688772
4.002549722327522,2.3023100047856806,-1.7320508075688772
4.002555179034329,2.302310004519769,-1.7320508075688772
4.002560635741136,2.3023100042538562,-1.7320508075688772
4.0025660924479425,2.3023100039879423,-1.7320508075688772
4.002571584173653,2.302310003720321,-1.7320508075688772
4.002577075899364,2.302310003452698,-1.7320508075688772
4.002582567625074,2.302310003185074,-1.7320508075688772
4.002588094594232,2.3023100029157315,-1.7320508075688772
4.00259362156339,2.302310002646388,-1.7320508075688772
4.002599148532548,2.302310002377043,-1.7320508075688772
4.0026047109711325,2.302310002105968,-1.7320508075688772
4.002610273409717,2.302310001834892,-1.7320508075688772
4.002615835848301,2.302310001563815,-1.7320508075688772
4.002621433983739,2.3023100012909974,-1.7320508075688772
4.002627032119177,2.3023100010181783,-1.7320508075688772
4.002632630254615,2.302310000745358,-1.7320508075688772
4.002638264315788,2.3023100004707855,-1.7320508075688772
4.002643898376961,2.302310000196212,-1.7320508075688772
4.002649532438134,2.302309999921637,-1.7320508075688772
4.002655202655389,2.3023099996452987,-1.7320508075688772
4.002660872872645,2.3023099993689597,-1.7320508075688772
4.0026665430899,2.302309999092619,-1.7320508075688772
4.002672249695059,2.3023099988145037,-1.7320508075688772
4.002677956300217,2.302309998536387,-1.7320508075688772
4.002683662905376,2.3023099982582695,-1.7320508075688772
4.002689406131743,2.3023099979783654,-1.7320508075688772
4.00269514935811,2.3023099976984605,-1.7320508075688772
4.0027008925844765,2.302309997418554,-1.7320508075688772
4.00270667266685,2.30230999713685,-1.7320508075688772
4.002712452749223,2.302309996855145,-1.7320508075688772
4.0027182328315964,2.3023099965734386,-1.7320508075688772
4.002724050006277,2.3023099962899227,-1.7320508075688772
4.002729867180958,2.302309996006406,-1.7320508075688772
4.002735684355638,2.302309995722888,-1.7320508075688772
4.002741538860438,2.302309995437549,-1.7320508075688772
4.002747393365239,2.3023099951522084,-1.7320508075688772
4.00275324787004,2.302309994866867,-1.7320508075688772
4.002759139944296,2.302309994579693,-1.7320508075688772
4.0027650320185515,2.3023099942925174,-1.7320508075688772
4.0027709240928075,2.302309994005341,-1.7320508075688772
4.002776853977385,2.30230999371632,-1.7320508075688772
4.002782783861963,2.3023099934272975,-1.7320508075688772
4.002788713746541,2.302309993138274,-1.7320508075688772
4.002794681683848,2.3023099928473942,-1.7320508075688772
4.002800649621155,2.302309992556513,-1.7320508075688772
4.002806617558463,2.3023099922656307,-1.7320508075688772
4.002812623792458,2.30230999197288,-1.7320508075688772
4.0028186300264545,2.3023099916801284,-1.7320508075688772
4.00282463626045,2.302309991387375,-1.7320508075688772
4.002830681036655,2.302309991092742,-1.7320508075688772
4.002836725812859,2.302309990798107,-1.7320508075688772
4.002842770589064,2.302309990503471,-1.7320508075688772
4.002848854154569,2.302309990206943,-1.7320508075688772
4.002854937720074,2.302309989910413,-1.7320508075688772
4.002861021285579,2.3023099896138817,-1.7320508075688772
